,date,max_temp
423,2022-02-28,38.7
424,2022-03-01,35.4
425,2022-03-02,36.2
426,2022-03-03,36.6
427,2022-03-04,37.7
428,2022-03-05,36.3
429,2022-03-06,35.8
430,2022-03-07,37.1
431,2022-03-08,36.5
432,2022-03-09,37.9
433,2022-03-10,36.3
434,2022-03-11,37.3
435,2022-03-12,36.5
436,2022-03-13,37.0
437,2022-03-14,38.6
438,2022-03-15,39.6
439,2022-03-16,41.1
440,2022-03-17,42.1
441,2022-03-18,42.7
442,2022-03-19,41.4
443,2022-03-20,39.7
444,2022-03-21,39.4
445,2022-03-22,40.7
446,2022-03-23,41.1
447,2022-03-24,40.9
448,2022-03-25,39.3
449,2022-03-26,40.3
450,2022-03-27,39.3
451,2022-03-28,42.0
452,2022-03-29,41.9
453,2022-03-30,43.2
454,2022-03-31,43.3
455,2022-04-01,43.7
456,2022-04-02,43.9
457,2022-04-03,43.2
458,2022-04-04,41.8
459,2022-04-05,42.5
460,2022-04-06,42.1
461,2022-04-07,41.2
462,2022-04-08,39.5
463,2022-04-09,38.9
464,2022-04-10,41.1
465,2022-04-11,42.1
466,2022-04-12,42.1
467,2022-04-13,43.4
468,2022-04-14,42.3
469,2022-04-15,42.0
470,2022-04-16,42.2
471,2022-04-17,43.7
472,2022-04-18,42.8
473,2022-04-19,43.8
474,2022-04-20,44.2
475,2022-04-21,43.9
476,2022-04-22,44.3
477,2022-04-23,37.6
478,2022-04-24,42.0
479,2022-04-25,38.5
480,2022-04-26,44.7
481,2022-04-27,44.1
482,2022-04-28,45.3
483,2022-04-29,44.0
484,2022-04-30,44.7
485,2022-05-01,45.2
486,2022-05-02,45.3
487,2022-05-03,44.3
488,2022-05-04,43.3
489,2022-05-05,41.0
490,2022-05-06,43.0
491,2022-05-07,44.4
492,2022-05-08,43.4
493,2022-05-09,42.7
494,2022-05-10,43.6
495,2022-05-11,43.9
496,2022-05-12,41.4
497,2022-05-13,42.4
498,2022-05-14,41.8
499,2022-05-15,44.8
500,2022-05-16,44.3
501,2022-05-17,39.9
502,2022-05-18,42.6
503,2022-05-19,41.3
504,2022-05-20,39.4
505,2022-05-21,40.3
506,2022-05-22,42.7
507,2022-05-23,41.9
508,2022-05-24,42.0
509,2022-05-25,42.4
510,2022-05-26,41.1
511,2022-05-27,42.4
512,2022-05-28,41.2
513,2022-05-29,41.9
514,2022-05-30,42.6
515,2022-05-31,43.6
516,2022-06-01,42.5
517,2022-06-02,42.6
518,2022-06-03,45.3
519,2022-06-04,45.0
520,2022-06-05,38.5
521,2022-06-06,35.0
